LAT,LON,averageSignal,radio,Network,MCC,MNC,TAC,CID,RANGE
33.901748657227,-5.4979705810547,0,LTE,inwi,604,2,1065,29207042,1000
33.805618286133,-5.5048370361328,0,LTE,inwi,604,2,1065,29190146,1000
33.889389038086,-5.5707550048828,0,LTE,inwi,604,2,1065,29191683,1000
33.893508911133,-5.5391693115234,0,LTE,inwi,604,2,1065,29203457,1000
33.86604309082,-5.5501556396484,0,LTE,inwi,604,2,1065,29188609,1000
33.905868530273,-5.5281829833984,0,LTE,inwi,604,2,1065,29185027,1000
33.785019,-7.218018,0,LTE,inwi,604,2,1070,31252737,1700
33.775131,-7.237656,0,LTE,inwi,604,2,1070,31252738,1000
33.779525756836,-7.1582794189453,0,LTE,inwi,604,2,1070,31237378,1000
33.798751831055,-7.1678924560547,0,LTE,inwi,604,2,1070,31255043,1000
33.798752,-7.168236,0,LTE,inwi,604,2,1070,31237379,1000
35.625228881836,-5.2851104736328,0,LTE,inwi,604,2,1074,30734849,1000
33.908615112305,-5.5281829833984,0,LTE,inwi,604,2,1065,29223938,1000
33.686141967773,-7.4027252197266,0,LTE,inwi,604,2,1070,31239939,1000
35.806503295898,-5.3524017333984,0,LTE,inwi,604,2,1075,30724865,1000
33.899002075195,-5.5158233642578,0,LTE,inwi,604,2,1065,29223681,1000
35.844955444336,-5.3551483154297,0,LTE,inwi,604,2,1075,30746882,1000
33.901748657227,-5.5350494384766,0,LTE,inwi,604,2,1065,29219842,1000
35.84358215332,-5.3551483154297,0,LTE,inwi,604,2,1074,30752258,1000
33.640823,-7.435135,0,LTE,inwi,604,2,1070,31232257,1000
32.889633178711,-6.9220733642578,0,LTE,inwi,604,2,1077,37125889,1000
33.265914916992,-7.5894927978516,0,LTE,inwi,604,2,1086,36105985,1000
35.776290893555,-5.7932281494141,0,LTE,inwi,604,2,1094,28167938,1000
34.032211303711,-6.7737579345703,0,LTE,inwi,604,2,1091,26642690,1000
33.279647827148,-7.5894927978516,0,LTE,inwi,604,2,1086,36103170,1000
34.02946472168,-6.7421722412109,0,LTE,inwi,604,2,1091,26686209,1000
33.274154663086,-7.5579071044922,0,LTE,inwi,604,2,1086,36104963,1000
34.061050415039,-6.8039703369141,0,LTE,inwi,604,2,1090,26695426,1000
33.248062133789,-7.5853729248047,0,LTE,inwi,604,2,1086,36101121,1000
32.881393432617,-6.9055938720703,0,LTE,inwi,604,2,1077,37123586,1000
33.26042175293,-7.5908660888672,0,LTE,inwi,604,2,1086,36105986,1000
32.900619506836,-6.9330596923828,0,LTE,inwi,604,2,1077,37125891,1000
33.259048461914,-7.5839996337891,0,LTE,inwi,604,2,1086,36103426,1000
33.26042175293,-7.5894927978516,0,LTE,inwi,604,2,1086,36103425,1000
34.028091430664,-6.7284393310547,0,LTE,inwi,604,2,1091,26699521,1000
33.292007446289,-7.5524139404297,0,LTE,inwi,604,2,1086,36097025,1000
34.025344848633,-6.7215728759766,0,LTE,inwi,604,2,1091,26648067,1000
34.014358520508,-6.8341827392578,0,LTE,inwi,604,2,1099,26647041,1000
34.02946472168,-6.7421722412109,0,LTE,inwi,604,2,1099,26686209,1000
35.776290893555,-5.7946014404297,0,LTE,inwi,604,2,1094,28172803,1000
35.77766418457,-5.8042144775391,0,LTE,inwi,604,2,1094,28178945,1000
34.016468,-6.838307,0,LTE,inwi,604,2,1098,26625027,1000
34.018478393555,-6.8135833740234,0,LTE,inwi,604,2,1099,26663426,1000
34.018478393555,-6.8149566650391,0,LTE,inwi,604,2,1099,26647554,1000
33.929214477539,-6.9014739990234,0,LTE,inwi,604,2,1104,26627331,1000
34.017105102539,-6.8218231201172,0,LTE,inwi,604,2,1099,26639362,1000
33.950806,-6.916091,0,LTE,inwi,604,2,1104,26634241,7473
33.932055,-6.909798,0,LTE,inwi,604,2,1104,26752771,2767
33.809161,-7.143587,0,LTE,inwi,604,2,1104,55299842,3545
35.735092163086,-5.7959747314453,0,LTE,inwi,604,2,1113,28183041,1000
30.464401245117,-8.8735198974609,0,LTE,inwi,604,2,1105,36869633,1000
33.517227172852,-7.8050994873047,0,LTE,inwi,604,2,1116,37384963,1000
33.533674,-7.786837,0,LTE,inwi,604,2,1116,37382915,1000
35.741958618164,-5.8316802978516,0,LTE,inwi,604,2,1113,28178690,1000
30.478134155273,-8.8748931884766,0,LTE,inwi,604,2,1105,36871169,1000
35.747451782227,-5.8289337158203,0,LTE,inwi,604,2,1113,28185345,1000
33.522720336914,-7.7378082275391,0,LTE,inwi,604,2,1116,25630978,1000
33.574828,-7.703209,0,LTE,inwi,604,2,1117,25616899,1000
33.916854858398,-6.8849945068359,0,LTE,inwi,604,2,1104,26698241,1000
33.502079,-7.626655,0,LTE,inwi,604,2,1117,25616129,1000
33.571627,-7.684774,0,LTE,inwi,604,2,1117,25608963,1000
33.927466,-6.913582,0,LTE,inwi,604,2,1104,26691586,2264
33.511474,-7.641147,0,LTE,inwi,604,2,1117,25654273,1000
33.569666,-7.673688,0,LTE,inwi,604,2,1117,25696257,1000
33.54055,-7.670446,0,LTE,inwi,604,2,1117,25744898,1000
33.583145141602,-7.5510406494141,0,LTE,inwi,604,2,1127,25624067,1000
33.558426,-7.665367,0,LTE,inwi,604,2,1117,25680897,1000
33.513107299805,-7.6691436767578,0,LTE,inwi,604,2,1117,25711107,1000
33.56803894043,-7.6073455810547,0,LTE,inwi,604,2,1126,25658882,1000
33.572533,-7.704432,0,LTE,inwi,604,2,1117,25671681,1000
33.54538,-7.67807,0,LTE,inwi,604,2,1117,25642242,1000
33.541946411133,-7.6883697509766,0,LTE,inwi,604,2,1117,25679619,1000
33.569412231445,-7.6499176025391,0,LTE,inwi,604,2,1126,25651714,1000
33.549574,-7.671599,0,LTE,inwi,604,2,1117,25680899,1000
33.569412,-7.676868,0,LTE,inwi,604,2,1117,25738242,1000
33.539544,-7.681968,0,LTE,inwi,604,2,1117,25652738,1000
33.588638305664,-7.6197052001953,0,LTE,inwi,604,2,1126,25620994,1000
33.61198425293,-7.4961090087891,0,LTE,inwi,604,2,1127,25629699,1000
33.526317,-7.650064,0,LTE,inwi,604,2,1117,25691393,1000
33.579025268555,-7.5675201416016,0,LTE,inwi,604,2,1127,25685251,1000
33.68454,-7.363815,0,LTE,inwi,604,2,1070,31238401,1000
32.881393432617,-6.9165802001953,0,LTE,inwi,604,2,1077,37121283,1000
33.701248,-7.382126,0,LTE,inwi,604,2,1070,31237894,1000
32.885513305664,-6.8973541259766,0,LTE,inwi,604,2,1077,37121538,1000
35.846328735352,-5.3551483154297,0,LTE,inwi,604,2,1074,30752257,1000
35.593643188477,-5.3180694580078,0,LTE,inwi,604,2,1074,30723331,1000
32.885513305664,-6.9028472900391,0,LTE,inwi,604,2,1077,37121537,1000
33.89762878418,-5.5419158935547,0,LTE,inwi,604,2,1065,29214723,1000
35.682907104492,-5.3180694580078,0,LTE,inwi,604,2,1075,30726401,1000
33.855056762695,-5.5817413330078,0,LTE,inwi,604,2,1065,29218307,1000
32.893753051758,-6.9207000732422,0,LTE,inwi,604,2,1077,37120515,1000
35.610122680664,-5.2947235107422,0,LTE,inwi,604,2,1074,30723330,1000
33.856430053711,-5.5789947509766,0,LTE,inwi,604,2,1065,29218305,1000
35.625228881836,-5.2892303466797,0,LTE,inwi,604,2,1074,30734851,1000
33.636703491211,-7.4439239501953,0,LTE,inwi,604,2,1070,31232258,1000
33.660736,-7.405472,0,LTE,inwi,604,2,1070,31240963,1000
33.692551,-7.354431,0,LTE,inwi,604,2,1070,31245826,1000
34.02946472168,-6.7380523681641,0,LTE,inwi,604,2,1091,26699523,1000
33.263168334961,-7.5881195068359,0,LTE,inwi,604,2,1086,36096774,1000
33.259048461914,-7.5894927978516,0,LTE,inwi,604,2,1086,36103427,1000
32.998123168945,-7.6265716552734,0,LTE,inwi,604,2,1086,36097538,1000
34.070663452148,-6.8025970458984,0,LTE,inwi,604,2,1090,26696963,1000
33.267288208008,-7.5798797607422,0,LTE,inwi,604,2,1086,36096515,1000
33.263168334961,-7.5881195068359,0,LTE,inwi,604,2,1086,36096771,1000
35.783157348633,-5.8165740966797,0,LTE,inwi,604,2,1094,28166145,1000
32.871780395508,-6.8987274169922,0,LTE,inwi,604,2,1077,37126147,1000
33.26042175293,-7.5826263427734,0,LTE,inwi,604,2,1086,36096773,1000
34.033584594727,-6.7751312255859,0,LTE,inwi,604,2,1091,26721795,1000
32.891006469727,-6.9289398193359,0,LTE,inwi,604,2,1077,37128706,1000
35.791397094727,-5.7575225830078,0,LTE,inwi,604,2,1092,28167939,1000
32.889633178711,-6.9358062744141,0,LTE,inwi,604,2,1077,37128707,1000
32.882766723633,-6.9207000732422,0,LTE,inwi,604,2,1077,37126913,1000
35.761184692383,-5.8344268798828,0,LTE,inwi,604,2,1094,28193025,1000
35.756378,-5.846786,0,LTE,inwi,604,2,1094,28177665,1000
34.01985168457,-6.8067169189453,0,LTE,inwi,604,2,1099,26691074,1000
33.915381,-6.919582,0,LTE,inwi,604,2,1104,26650369,1000
34.022598266602,-6.8012237548828,0,LTE,inwi,604,2,1099,26657282,1000
33.911362,-6.925735,0,LTE,inwi,604,2,1104,26661889,1000
33.920886,-6.920315,0,LTE,inwi,604,2,1104,26642435,7422
33.932403,-6.910785,0,LTE,inwi,604,2,1104,26650115,3372
33.929614,-6.941597,0,LTE,inwi,604,2,1104,26630913,4480
35.772171020508,-5.8055877685547,0,LTE,inwi,604,2,1094,28178946,1000
33.805618286133,-6.7847442626953,0,LTE,inwi,604,2,1104,26657539,1000
34.018478393555,-6.8108367919922,0,LTE,inwi,604,2,1099,26668033,1000
34.02946472168,-6.7421722412109,0,LTE,inwi,604,2,1099,26699523,1000
34.02946472168,-6.7421722412109,0,LTE,inwi,604,2,1099,26699522,1000
35.772171020508,-5.7863616943359,0,LTE,inwi,604,2,1094,28195074,1000
34.015731811523,-6.8328094482422,0,LTE,inwi,604,2,1099,26646786,1000
35.747451782227,-5.7904815673828,0,LTE,inwi,604,2,1094,28176387,1000
33.916854858398,-6.8863677978516,0,LTE,inwi,604,2,1104,26635269,1000
34.017105102539,-6.8245697021484,0,LTE,inwi,604,2,1099,26639363,1000
33.93925,-6.898881,0,LTE,inwi,604,2,1104,26662146,1000
33.993073,-6.823196,0,LTE,inwi,604,2,1098,26718210,1162
33.927841186523,-6.8891143798828,0,LTE,inwi,604,2,1104,26681601,1000
30.478134155273,-8.8748931884766,0,LTE,inwi,604,2,1105,36871170,1000
30.468521118164,-8.8790130615234,0,LTE,inwi,604,2,1105,36864769,1000
33.528578,-7.649131,0,LTE,inwi,604,2,1117,25604097,1000
35.732345581055,-5.7959747314453,0,LTE,inwi,604,2,1113,28206851,1000
35.744705200195,-5.7918548583984,0,LTE,inwi,604,2,1113,28190977,1000
33.937454223633,-6.9001007080078,0,LTE,inwi,604,2,1104,26706690,1000
35.73371887207,-5.7959747314453,0,LTE,inwi,604,2,1113,28218625,1000
33.477401733398,-7.9492950439453,0,LTE,inwi,604,2,1116,37378051,1000
33.376877,-7.585373,0,LTE,inwi,604,2,1117,25613571,1000
35.736465454102,-5.7946014404297,0,LTE,inwi,604,2,1113,28206850,1000
33.855469,-7.067473,0,LTE,inwi,604,2,1104,55296771,4027
33.594662,-7.670508,0,LTE,inwi,604,2,1117,25610497,1000
35.707626342773,-5.8055877685547,0,LTE,inwi,604,2,1113,28162562,1000
33.517227172852,-7.8050994873047,0,LTE,inwi,604,2,1116,37384961,1000
33.527588,-7.815708,0,LTE,inwi,604,2,1116,37376770,1000
30.46028137207,-8.8748931884766,0,LTE,inwi,604,2,1105,36865537,1000
30.475387573242,-8.8652801513672,0,LTE,inwi,604,2,1105,36865282,1000
33.551849,-7.695212,0,LTE,inwi,604,2,1117,25683971,1000
33.574455,-7.682215,0,LTE,inwi,604,2,1117,25657347,1000
33.529929,-7.648554,0,LTE,inwi,604,2,1117,25639938,1000
33.518600463867,-7.6677703857422,0,LTE,inwi,604,2,1117,25675522,1000
33.368911743164,-7.5428009033203,0,LTE,inwi,604,2,1117,25801473,1000
33.561548,-7.675741,0,LTE,inwi,604,2,1117,25696259,2324
33.541357,-7.663934,0,LTE,inwi,604,2,1117,25704194,1230
33.583145141602,-7.6650238037109,0,LTE,inwi,604,2,1126,25618947,1000
33.518600463867,-7.6636505126953,0,LTE,inwi,604,2,1117,25656321,1000
33.52478,-7.660561,0,LTE,inwi,604,2,1117,25681411,1000
33.377975,-7.622177,0,LTE,inwi,604,2,1117,25733635,1444
33.550358,-7.671729,0,LTE,inwi,604,2,1117,25628418,1000
33.570785522461,-7.6897430419922,0,LTE,inwi,604,2,1117,25670658,1000
33.465042114258,-7.5153350830078,0,LTE,inwi,604,2,1117,25624323,1000
33.513982,-7.636271,0,LTE,inwi,604,2,1117,25630466,1000
33.571572,-7.669903,0,LTE,inwi,604,2,1117,25624835,1000
33.525466918945,-7.6595306396484,0,LTE,inwi,604,2,1117,25798403,1000
33.955307006836,-5.0365447998047,0,LTE,inwi,604,2,1132,27149571,1000
35.183156,-2.926863,0,LTE,inwi,604,2,1130,28672259,1000
33.58039855957,-7.5606536865234,0,LTE,inwi,604,2,1127,25746179,1000
34.037704467773,-5.0022125244141,0,LTE,inwi,604,2,1132,27138562,1000
35.173416,-2.934723,0,LTE,inwi,604,2,1130,28683778,1000
34.008865356445,-5.0214385986328,0,LTE,inwi,604,2,1132,27171073,1000
35.170669555664,-2.9395294189453,0,LTE,inwi,604,2,1130,28683009,1000
35.172729,-2.92717,0,LTE,inwi,604,2,1130,28682498,1000
34.056793,-5.031326,0,LTE,inwi,604,2,1132,27190529,1000
33.58039855957,-7.5634002685547,0,LTE,inwi,604,2,1127,25719299,1000
34.062423706055,-4.9761199951172,0,LTE,inwi,604,2,1132,27165697,1000
35.175247,-2.932205,0,LTE,inwi,604,2,1130,28672258,1000
33.893508911133,-5.5721282958984,0,LTE,inwi,604,2,1065,29197315,1000
33.691635,-7.383499,0,LTE,inwi,604,2,1070,31236611,1000
33.800125,-7.151413,0,LTE,inwi,604,2,1070,31237377,1000
35.627975463867,-5.2796173095703,0,LTE,inwi,604,2,1074,204804866,1000
35.685653686523,-5.3235626220703,0,LTE,inwi,604,2,1074,204805123,1000
35.615615844727,-5.2878570556641,0,LTE,inwi,604,2,1074,30723075,1000
35.847702026367,-5.3537750244141,0,LTE,inwi,604,2,1075,30746881,1000
33.792916,-7.192612,0,LTE,inwi,604,2,1070,31253251,1315
35.627975463867,-5.2796173095703,0,LTE,inwi,604,2,1074,30723843,1000
33.895226,-5.497971,0,LTE,inwi,604,2,1065,29223425,1000
33.899002075195,-5.5405426025391,0,LTE,inwi,604,2,1065,29219843,1000
33.699875,-7.386932,0,LTE,inwi,604,2,1070,31235073,1000
33.308486938477,-7.5853729248047,0,LTE,inwi,604,2,1086,36103169,1000
33.279647827148,-7.5469207763672,0,LTE,inwi,604,2,1086,36111362,1000
33.274154663086,-7.5524139404297,0,LTE,inwi,604,2,1086,36104961,1000
34.033584594727,-6.7916107177734,0,LTE,inwi,604,2,1091,26653187,1000
35.776290893555,-5.8000946044922,0,LTE,inwi,604,2,1094,28167681,1000
35.751571655273,-5.7877349853516,0,LTE,inwi,604,2,1094,28170242,1000
32.89924621582,-6.9330596923828,0,LTE,inwi,604,2,1077,37123331,1000
34.054183959961,-6.8135833740234,0,LTE,inwi,604,2,1090,26695427,1000
34.052614,-6.81221,0,LTE,inwi,604,2,1090,26756609,1000
33.275527954102,-7.5812530517578,0,LTE,inwi,604,2,1086,36096257,1000
34.076156616211,-6.7957305908203,0,LTE,inwi,604,2,1090,26724865,1000
34.033584594727,-6.7833709716797,0,LTE,inwi,604,2,1091,26653186,1000
34.034957885742,-6.8135833740234,0,LTE,inwi,604,2,1091,26663683,1000
33.275527954102,-7.5592803955078,0,LTE,inwi,604,2,1086,36101889,1000
35.776290893555,-5.8028411865234,0,LTE,inwi,604,2,1094,28168705,1000
34.069290161133,-6.8039703369141,0,LTE,inwi,604,2,1090,26723587,1000
35.780410766602,-5.8069610595703,0,LTE,inwi,604,2,1094,28160258,1000
34.026718139648,-6.7971038818359,0,LTE,inwi,604,2,1099,26657281,1000
33.949335,-6.89682,0,LTE,inwi,604,2,1104,26676483,5467
35.772171020508,-5.7877349853516,0,LTE,inwi,604,2,1094,28205315,1000
35.774917602539,-5.7904815673828,0,LTE,inwi,604,2,1094,28172801,1000
33.920916,-6.914091,0,LTE,inwi,604,2,1104,26642434,1000
34.015731811523,-6.8369293212891,0,LTE,inwi,604,2,1099,26625025,1000
35.75569152832,-5.7849884033203,0,LTE,inwi,604,2,1094,28176386,1000
35.80101,-5.789795,0,LTE,inwi,604,2,1094,28175362,1000
34.030838012695,-6.7531585693359,0,LTE,inwi,604,2,1099,26659585,1000
33.927155,-6.904907,0,LTE,inwi,604,2,1104,26650114,1000
34.016063,-6.842114,0,LTE,inwi,604,2,1098,26625028,1329
34.018478393555,-6.8396759033203,0,LTE,inwi,604,2,1098,26625025,1000
35.772171020508,-5.7863616943359,0,LTE,inwi,604,2,1094,28195073,1000
35.77766418457,-5.7630157470703,0,LTE,inwi,604,2,1094,28176897,1000
35.751571655273,-5.7877349853516,0,LTE,inwi,604,2,1094,28171265,1000
30.475387573242,-8.8735198974609,0,LTE,inwi,604,2,1105,36865027,1000
33.912048,-6.924133,0,LTE,inwi,604,2,1104,26681089,1000
35.726852416992,-5.8000946044922,0,LTE,inwi,604,2,1113,28162563,1000
35.729598999023,-5.7973480224609,0,LTE,inwi,604,2,1113,28183042,1000
35.74333190918,-5.8330535888672,0,LTE,inwi,604,2,1113,28178689,1000
33.531671,-7.729402,0,LTE,inwi,604,2,1116,25705985,1000
30.44792175293,-8.8845062255859,0,LTE,inwi,604,2,1105,36865539,1000
33.921011,-6.922389,0,LTE,inwi,604,2,1104,26708225,3327
33.388619,-7.601784,0,LTE,inwi,604,2,1117,25613825,1498
30.478134155273,-8.8611602783203,0,LTE,inwi,604,2,1105,36865283,1000
33.576417,-7.673536,0,LTE,inwi,604,2,1117,25602819,1000
33.526749,-7.817653,0,LTE,inwi,604,2,1116,37377283,1000
33.539501,-7.662962,0,LTE,inwi,604,2,1117,25623809,1000
33.541614,-7.665589,0,LTE,inwi,604,2,1117,25798401,1000
33.565658,-7.68176,0,LTE,inwi,604,2,1117,25642499,1000
33.614730834961,-7.4933624267578,0,LTE,inwi,604,2,1127,25629698,1000
33.565292358398,-7.6828765869141,0,LTE,inwi,604,2,1117,25683713,1000
33.55344,-7.69171,0,LTE,inwi,604,2,1117,25683970,4470
33.518143,-7.661362,0,LTE,inwi,604,2,1117,25628673,1000
33.569229,-7.683643,0,LTE,inwi,604,2,1117,25708802,1000
33.61198425293,-7.4988555908203,0,LTE,inwi,604,2,1127,25677313,1000
33.561172,-7.671518,0,LTE,inwi,604,2,1117,25711619,1000
33.595504760742,-7.6183319091797,0,LTE,inwi,604,2,1126,25601281,1000
33.547162,-7.687375,0,LTE,inwi,604,2,1117,25661186,1000
33.523749,-7.647423,0,LTE,inwi,604,2,1117,25691394,1000
33.51448059082,-7.6677703857422,0,LTE,inwi,604,2,1117,25711106,1000
33.591384887695,-7.5688934326172,0,LTE,inwi,604,2,1127,25652227,1000
33.587265014648,-7.5949859619141,0,LTE,inwi,604,2,1126,25662978,1000
33.584518432617,-7.6293182373047,0,LTE,inwi,604,2,1126,25625089,1000
33.986892700195,-5.0186920166016,0,LTE,inwi,604,2,1132,27177731,1000
33.830337524414,-4.8305511474609,0,LTE,inwi,604,2,1132,27156227,1000
34.012299,-5.020065,0,LTE,inwi,604,2,1132,27154689,1000
34.001998901367,-5.0118255615234,0,LTE,inwi,604,2,1132,27158785,1000
33.829651,-4.828491,0,LTE,inwi,604,2,1132,27159298,1000
35.769424438477,-5.7671356201172,0,LTE,inwi,604,2,1094,28186881,1000
30.471267700195,-8.8707733154297,0,LTE,inwi,604,2,1105,36865025,1000
33.527164,-7.651646,0,LTE,inwi,604,2,1117,25604098,1000
33.57876,-7.669306,0,LTE,inwi,604,2,1117,25602818,1757
35.752944946289,-5.7863616943359,0,LTE,inwi,604,2,1113,28182019,1000
33.874802,-7.02052,0,LTE,inwi,604,2,1104,55297027,3215
35.744705200195,-5.8316802978516,0,LTE,inwi,604,2,1113,28187393,1000
30.474014282227,-8.8748931884766,0,LTE,inwi,604,2,1105,36865026,1000
33.388962,-7.618607,0,LTE,inwi,604,2,1117,25613826,1000
33.564606,-7.715378,0,LTE,inwi,604,2,1117,25620737,1000
33.551011,-7.73726,0,LTE,inwi,604,2,1117,25620739,1767
33.542108,-7.680422,0,LTE,inwi,604,2,1117,25709313,1000
33.560234,-7.675217,0,LTE,inwi,604,2,1117,25638401,1000
33.522774,-7.644124,0,LTE,inwi,604,2,1117,25681154,1000
33.523769,-7.646358,0,LTE,inwi,604,2,1117,25681155,1000
33.581771850586,-7.5537872314453,0,LTE,inwi,604,2,1127,25685249,1000
33.544667,-7.707622,0,LTE,inwi,604,2,1117,25694977,1000
33.571155,-7.700212,0,LTE,inwi,604,2,1117,25670659,1000
33.533708,-7.653863,0,LTE,inwi,604,2,1117,25798402,1078
33.588638305664,-7.6348114013672,0,LTE,inwi,604,2,1126,25601538,1000
33.525466918945,-7.6526641845703,0,LTE,inwi,604,2,1117,25681410,1000
33.514497,-7.657125,0,LTE,inwi,604,2,1117,25628674,1090
33.555907,-7.692332,0,LTE,inwi,604,2,1117,25635842,1000
33.588638305664,-7.6197052001953,0,LTE,inwi,604,2,1126,25665025,1000
33.519973754883,-7.6636505126953,0,LTE,inwi,604,2,1117,25711105,1000
33.521347,-7.661591,0,LTE,inwi,604,2,1117,25653762,1000
34.033584594727,-5.0063323974609,0,LTE,inwi,604,2,1132,27149826,1000
35.169296264648,-2.9422760009766,0,LTE,inwi,604,2,1130,28683010,1000
33.959426879883,-5.0337982177734,0,LTE,inwi,604,2,1132,27149570,1000
35.176162719727,-2.9257965087891,0,LTE,inwi,604,2,1130,28678659,1000
33.831752,-4.83683,0,LTE,inwi,604,2,1132,27159553,1000
33.833542,-4.833756,0,LTE,inwi,604,2,1132,27142401,1000
35.167923,-2.945709,0,LTE,inwi,604,2,1130,28686849,1000
34.680625,-1.884499,0,LTE,inwi,604,2,1131,29701891,1000
34.061050415039,-5.0337982177734,0,LTE,inwi,604,2,1132,27155201,1000
35.195319,-2.921261,0,LTE,inwi,604,2,1130,28672257,2073
35.166549682617,-2.9491424560547,0,LTE,inwi,604,2,1130,28673537,1000
34.032211303711,-5.0077056884766,0,LTE,inwi,604,2,1132,27180802,1000
34.004059,-5.024872,0,LTE,inwi,604,2,1132,27158786,1000
33.58039855957,-7.5592803955078,0,LTE,inwi,604,2,1127,25746177,1000
35.74333190918,-5.8316802978516,0,LTE,inwi,604,2,1113,28185347,1000
35.73371887207,-5.7946014404297,0,LTE,inwi,604,2,1113,28185089,1000
33.938827514648,-6.9014739990234,0,LTE,inwi,604,2,1104,26706691,1000
33.933754,-6.910065,0,LTE,inwi,604,2,1104,26691585,7618
30.483627319336,-8.8529205322266,0,LTE,inwi,604,2,1105,36865281,1000
33.498001098633,-7.7350616455078,0,LTE,inwi,604,2,1116,25674755,1000
35.643081665039,-5.8509063720703,0,LTE,inwi,604,2,1113,28218882,1000
33.817475,-7.128888,0,LTE,inwi,604,2,1104,55297539,20740
35.747451782227,-5.8399200439453,0,LTE,inwi,604,2,1113,28187394,1000
30.428695678711,-8.8968658447266,0,LTE,inwi,604,2,1105,36864514,1000
33.868789672852,-6.9564056396484,0,LTE,inwi,604,2,1104,26699777,1000
35.737838745117,-5.8316802978516,0,LTE,inwi,604,2,1113,28185090,1000
30.428695678711,-8.8968658447266,0,LTE,inwi,604,2,1105,36870914,1000
30.463027954102,-8.8748931884766,0,LTE,inwi,604,2,1105,36869634,1000
33.595803,-7.677097,0,LTE,inwi,604,2,1117,25610499,1000
33.914023,-6.930876,0,LTE,inwi,604,2,1104,26699265,1341
33.889512,-6.996604,0,LTE,inwi,604,2,1104,55297283,6835
35.758438110352,-5.7836151123047,0,LTE,inwi,604,2,1113,28182017,1000
33.530735,-7.73182,0,LTE,inwi,604,2,1116,25630977,1000
33.45817565918,-7.5167083740234,0,LTE,inwi,604,2,1117,25624321,1000
33.614730834961,-7.4933624267578,0,LTE,inwi,604,2,1127,25629697,1000
33.513107299805,-7.6554107666016,0,LTE,inwi,604,2,1117,25736705,1000
33.542917,-7.684708,0,LTE,inwi,604,2,1117,25652737,1000
33.552083,-7.677681,0,LTE,inwi,604,2,1117,25628419,1000
33.55894,-7.687242,0,LTE,inwi,604,2,1117,25661443,1000
33.433456420898,-7.6403045654297,0,LTE,inwi,604,2,1117,25636355,1000
33.558272,-7.679641,0,LTE,inwi,604,2,1117,25670401,1000
33.572196,-7.67501,0,LTE,inwi,604,2,1117,25648385,1000
33.552723,-7.690453,0,LTE,inwi,604,2,1117,25661185,1000
33.537689,-7.691089,0,LTE,inwi,604,2,1117,25682435,1000
33.830337524414,-4.8319244384766,0,LTE,inwi,604,2,1132,27142402,1000
34.056930541992,-5.0351715087891,0,LTE,inwi,604,2,1132,27194882,1000
33.830337524414,-4.8319244384766,0,LTE,inwi,604,2,1132,27145985,1000
33.903121948242,-5.0118255615234,0,LTE,inwi,604,2,1132,27159811,1000
34.047775,-4.993973,0,LTE,inwi,604,2,1132,27137793,1000
35.161056518555,-2.9669952392578,0,LTE,inwi,604,2,1130,28690689,1000
34.018478393555,-5.0186920166016,0,LTE,inwi,604,2,1132,27145219,1000
34.037704,-4.995346,0,LTE,inwi,604,2,1132,27150081,1000
34.039078,-4.996719,0,LTE,inwi,604,2,1132,27138561,1000
33.572158813477,-7.6732635498047,0,LTE,inwi,604,2,1117,25648386,1000
33.373031616211,-7.5318145751953,0,LTE,inwi,604,2,1128,25626881,1000
34.037018,-5.011139,0,LTE,inwi,604,2,1132,27184898,1000
33.956680297852,-5.0351715087891,0,LTE,inwi,604,2,1132,27149569,1000
33.364791870117,-7.5331878662109,0,LTE,inwi,604,2,1128,25666051,1000
33.94157409668,-5.0983428955078,0,LTE,inwi,604,2,1132,27147522,1000
34.032211303711,-4.9953460693359,0,LTE,inwi,604,2,1132,27150082,1000
33.519287,-7.662964,0,LTE,inwi,604,2,1117,25656323,1000
33.986892700195,-5.0255584716797,0,LTE,inwi,604,2,1132,27173889,1000
35.167923,-2.944336,0,LTE,inwi,604,2,1130,28683011,1000
33.949813842773,-5.0475311279297,0,LTE,inwi,604,2,1132,27147521,1000
33.364791870117,-7.5318145751953,0,LTE,inwi,604,2,1128,25626882,1000
34.043197631836,-4.9980926513672,0,LTE,inwi,604,2,1132,27166469,1000
35.161056518555,-2.9669952392578,0,LTE,inwi,604,2,1130,28686595,1000
34.684524536133,-1.8738555908203,0,LTE,inwi,604,2,1131,29710339,1000
34.016418,-4.921875,0,GSM,inwi,604,2,94,11781,1000
33.914108276367,-5.1821136474609,0,GSM,inwi,604,2,94,15311,1000
33.822784,-4.807205,0,GSM,inwi,604,2,94,11739,1000
33.927841186523,-5.1958465576172,0,GSM,inwi,604,2,94,5305,1000
34.021224975586,-4.8841094970703,0,GSM,inwi,604,2,94,11744,1000
34.814301,-5.811768,0,GSM,inwi,604,2,93,54927,1000
34.012985229492,-4.8964691162109,0,GSM,inwi,604,2,94,1781,1000
34.044570922852,-5.0571441650391,0,GSM,inwi,604,2,94,3659,1000
34.99626159668,-5.9085845947266,0,GSM,inwi,604,2,93,53616,1000
33.844529,-4.863966,0,GSM,inwi,604,2,94,21726,4203
34.021224975586,-5.0461578369141,0,GSM,inwi,604,2,94,13659,1000
33.837891,-4.98436,0,GSM,inwi,604,2,94,6049,1000
34.407119750977,-2.9120635986328,0,GSM,inwi,604,2,95,4682,1000
